timestamp,Frustration,Engagement,Meditation,Short_term_engagement,Long_term_engagement
06-04-2019 20:29:36:687,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:697,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:707,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:719,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:732,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:742,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:756,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:765,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:776,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:787,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:799,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:36:235,0.99,0.32,0.73,0.88,0.64 
06-04-2019 20:29:37:245,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:255,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:266,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:277,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:287,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:298,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:309,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:319,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:328,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:341,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:350,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:361,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:371,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:383,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:393,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:403,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:414,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:425,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:436,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:447,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:461,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:476,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:492,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:504,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:516,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:527,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:538,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:549,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:562,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:572,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:582,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:593,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:603,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:613,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:627,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:639,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:649,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:658,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:668,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:678,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:688,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:699,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:711,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:721,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:734,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:745,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:756,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:768,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:782,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:793,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:802,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:813,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:825,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:835,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:844,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:854,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:864,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:874,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:884,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:897,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:907,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:928,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:947,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:957,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:967,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:977,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:987,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:37:997,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:7,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:38,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:49,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:58,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:68,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:80,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:90,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:99,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:111,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:121,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:131,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:141,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:151,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:162,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:172,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:183,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:194,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:204,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:213,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:223,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:234,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:245,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:254,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:266,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:276,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:286,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:298,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:307,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:317,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:330,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:340,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:350,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:363,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:374,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:383,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:395,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:406,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:417,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:429,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:441,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:453,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:465,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:476,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:489,0.99,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:502,0.98,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:512,0.98,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:523,0.98,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:534,0.98,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:544,0.98,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:554,0.55,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:564,0.55,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:574,0.55,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:583,0.55,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:596,0.55,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:608,0.03,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:624,0.03,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:634,0.03,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:646,0.03,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:656,0.03,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:669,0.03,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:681,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:691,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:702,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:712,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:724,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:740,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:963,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:38:973,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:2,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:14,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:25,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:36,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:46,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:57,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:67,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:78,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:87,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:100,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:112,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:123,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:133,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:143,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:153,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:163,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:173,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:182,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:192,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:202,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:212,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:223,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:236,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:252,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:269,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:283,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:301,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:318,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:334,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:347,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:359,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:369,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:379,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:389,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:398,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:408,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:418,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:428,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:439,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:449,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:462,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:473,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:485,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:496,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:507,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:517,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:526,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:537,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:548,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:557,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:567,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:577,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:589,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:600,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:609,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:621,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:632,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:643,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:655,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:667,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:678,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:689,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:701,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:713,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:724,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:735,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:39:746,0.0,0.12,0.73,0.88,0.64 
06-04-2019 20:29:40:207,0.0,0.47,0.73,0.88,0.64 
06-04-2019 20:29:40:219,0.0,0.47,0.73,0.88,0.64 
06-04-2019 20:29:40:229,0.0,0.82,0.73,0.88,0.64 
06-04-2019 20:29:40:242,0.0,0.82,0.73,0.88,0.64 
06-04-2019 20:29:40:253,0.0,0.82,0.73,0.88,0.64 
06-04-2019 20:29:40:265,0.0,0.82,0.73,0.88,0.64 
06-04-2019 20:29:40:275,0.0,0.82,0.73,0.88,0.64 
06-04-2019 20:29:40:287,0.0,0.82,0.73,0.88,0.64 
06-04-2019 20:29:40:298,0.0,0.82,0.73,0.88,0.64 
06-04-2019 20:29:40:310,0.0,0.92,0.73,0.88,0.64 
06-04-2019 20:29:40:320,0.0,0.92,0.73,0.88,0.64 
06-04-2019 20:29:40:330,0.0,0.92,0.73,0.88,0.64 
06-04-2019 20:29:40:341,0.0,0.92,0.73,0.88,0.64 
06-04-2019 20:29:40:351,0.0,0.92,0.73,0.88,0.64 
06-04-2019 20:29:40:362,0.0,0.92,0.73,0.88,0.64 
06-04-2019 20:29:40:377,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:386,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:397,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:407,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:417,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:426,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:437,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:447,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:456,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:467,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:480,0.0,0.93,0.73,0.88,0.64 
06-04-2019 20:29:40:491,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:501,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:511,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:523,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:534,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:544,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:556,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:567,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:579,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:588,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:601,0.0,0.94,0.73,0.88,0.64 
06-04-2019 20:29:40:613,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:623,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:633,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:643,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:654,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:663,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:674,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:684,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:694,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:705,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:717,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:728,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:739,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:750,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:761,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:772,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:40:783,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:353,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:372,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:386,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:406,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:418,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:429,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:441,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:451,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:461,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:474,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:488,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:498,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:511,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:521,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:532,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:543,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:553,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:564,0.0,0.99,0.73,0.88,0.64 
06-04-2019 20:29:41:579,0.0,0.99,0.8,0.88,0.64 
06-04-2019 20:29:41:589,0.0,0.99,0.8,0.88,0.64 
06-04-2019 20:29:41:600,0.0,0.99,0.8,0.88,0.64 
06-04-2019 20:29:41:611,0.0,0.99,0.8,0.88,0.64 
06-04-2019 20:29:41:621,0.0,0.99,0.84,0.88,0.64 
06-04-2019 20:29:41:631,0.0,0.99,0.84,0.88,0.64 
06-04-2019 20:29:41:644,0.0,0.99,0.87,0.88,0.64 
06-04-2019 20:29:41:656,0.0,0.99,0.87,0.88,0.64 
06-04-2019 20:29:41:668,0.0,0.99,0.87,0.88,0.64 
06-04-2019 20:29:41:678,0.0,0.99,0.87,0.88,0.64 
06-04-2019 20:29:41:689,0.0,0.99,0.88,0.88,0.64 
06-04-2019 20:29:41:711,0.0,0.99,0.88,0.88,0.64 
06-04-2019 20:29:41:720,0.0,0.99,0.88,0.88,0.64 
06-04-2019 20:29:41:731,0.0,0.99,0.89,0.88,0.64 
06-04-2019 20:29:41:742,0.0,0.99,0.89,0.88,0.64 
06-04-2019 20:29:41:752,0.0,0.99,0.89,0.88,0.64 
06-04-2019 20:29:41:762,0.0,0.99,0.89,0.88,0.64 
06-04-2019 20:29:41:774,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:784,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:795,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:805,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:817,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:828,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:841,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:851,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:861,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:871,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:884,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:894,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:904,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:914,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:925,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:935,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:945,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:956,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:967,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:977,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:987,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:41:997,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:12,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:23,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:33,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:44,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:54,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:66,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:76,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:86,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:96,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:106,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:116,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:125,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:135,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:146,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:157,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:167,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:178,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:190,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:200,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:215,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:236,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:248,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:259,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:268,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:280,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:290,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:303,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:313,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:323,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:335,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:344,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:354,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:367,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:377,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:386,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:397,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:407,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:417,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:427,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:438,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:452,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:461,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:473,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:484,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:495,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:504,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:515,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:532,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:550,0.0,0.99,0.9,0.88,0.64 
06-04-2019 20:29:42:559,0.0,0.99,0.9,0.88,0.69 
06-04-2019 20:29:42:571,0.0,0.99,0.9,0.88,0.69 
06-04-2019 20:29:42:583,0.0,0.99,0.9,0.88,0.69 
06-04-2019 20:29:42:595,0.0,0.99,0.9,0.88,0.69 
06-04-2019 20:29:42:607,0.0,0.99,0.9,0.88,0.69 
06-04-2019 20:29:42:620,0.0,0.99,0.9,0.88,0.69 
06-04-2019 20:29:42:770,0.0,0.99,0.9,0.88,0.69 
06-04-2019 20:29:42:780,0.0,0.99,0.9,0.88,0.81 
06-04-2019 20:29:42:791,0.0,0.99,0.9,0.88,0.81 
06-04-2019 20:29:42:801,0.0,0.99,0.9,0.88,0.85 
06-04-2019 20:29:42:817,0.0,0.99,0.9,0.88,0.85 
06-04-2019 20:29:42:827,0.0,0.99,0.9,0.88,0.85 
