"time"," agreement"," concentrating"," disagreement"," interested"," thinking"," unsure"
"20-04-2019 00:52:56:259","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:296","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:333","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:366","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:400","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:433","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:466","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:500","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:538","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:575","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:612","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:649","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:686","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:720","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:755","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:793","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:830","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:864","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:902","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:935","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:56:971","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:6","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:41","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:78","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:116","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:150","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:185","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:222","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:255","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:292","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:326","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:362","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:396","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:431","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:467","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:500","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:534","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:567","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:600","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:634","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:667","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:700","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:736","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:770","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:804","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:837","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:906","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:941","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:57:983","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:17","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:51","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:86","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:121","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:157","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:192","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:229","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:264","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:303","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:337","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:372","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:409","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:446","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:483","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:526","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:563","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:603","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:638","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:671","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:705","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:743","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:778","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:812","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:849","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:885","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:919","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:953","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:58:986","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:22","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:59","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:96","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:132","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:166","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:201","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:236","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:271","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:316","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:351","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:384","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:418","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:453","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:487","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:521","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:563","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:599","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:637","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:675","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:711","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:744","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:780","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:817","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:855","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:896","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:934","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:52:59:968","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:3","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:45","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:82","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:119","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:158","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:196","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:231","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:269","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:305","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:341","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:375","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:409","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:446","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:480","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:520","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:562","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:603","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:636","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:674","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:711","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:747","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:781","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:816","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:852","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:885","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:919","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:954","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:00:991","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:27","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:62","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:96","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:132","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:166","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:202","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:239","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:275","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:313","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:349","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:391","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:428","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:473","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:508","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:541","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:574","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:608","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:643","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:679","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:718","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:752","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:790","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:827","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:863","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:899","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:937","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:01:975","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:12","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:49","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:85","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:123","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:157","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:195","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:240","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:274","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:312","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:346","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:380","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:419","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:453","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:487","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:531","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:566","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:603","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:641","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:679","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:720","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:754","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:788","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:822","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:869","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:903","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:939","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:02:978","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:13","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:46","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:83","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:120","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:155","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:196","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:233","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:269","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:306","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:340","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:376","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:414","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:449","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:485","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:525","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:559","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:596","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:629","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:663","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:696","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:734","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:768","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:809","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:848","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:887","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:923","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:958","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:03:992","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:27","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:62","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:96","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:130","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:166","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:204","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:237","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:271","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:304","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:339","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:375","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:413","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:446","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:481","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:516","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:554","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:587","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:620","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:654","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:691","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:726","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:763","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:796","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:866","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:904","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:943","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:04:979","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:13","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:46","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:82","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:116","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:150","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:187","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:221","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:254","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:289","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:326","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:360","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:396","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:434","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:468","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:504","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:538","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:571","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:608","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:643","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:680","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:715","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:749","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:783","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:817","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:850","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:887","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:920","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:953","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:05:986","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:21","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:54","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:91","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:128","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:165","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:201","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:235","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:268","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:302","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:336","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:371","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:409","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:446","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:483","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:516","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:551","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:588","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:621","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:659","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:696","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:733","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:768","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:805","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:838","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:875","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:913","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:946","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:06:984","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:22","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:56","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:91","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:128","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:163","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:198","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:233","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:273","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:307","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:344","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:380","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:417","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:453","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:487","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:521","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:555","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:592","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:630","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:670","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:710","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:750","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:785","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:831","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:869","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:904","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:939","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:07:978","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:08:16","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:08:55","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:08:89","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:08:129","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:08:162","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:08:198","0.3","0.3","0.2","0.2","0.9","0.9 "
"20-04-2019 00:53:08:236","0.3","0.3","0.2","0.2","0.9","0.9 "
