TS,HR Raw,Smile,Raise Brow,Clench,Normalized HR,Pleasure,Arousal,Label
2019.04.01.19.22.04,112,0.290973605,0.025942431,0.588789365,0.446153846,0.542107519,0.49732023,2
2019.04.01.19.22.05,117,0.290973605,0.025942431,0.588789365,0.446153846,0.542107519,0.49732023,2
2019.04.01.19.22.05,117,0.290973605,0.754150287,0.564388847,0.515384615,0.661574833,0.619346339,0
2019.04.01.19.22.06,126,0.290973605,0.754150287,0.564388847,0.515384615,0.661574833,0.619346339,0
2019.04.01.19.22.06,126,0.290973605,0.27854902,0.871043607,0.576923077,0.411048177,0.553870086,2
2019.04.01.19.22.07,134,0.290973605,0.27854902,0.871043607,0.576923077,0.411048177,0.553870086,2
2019.04.01.19.22.07,134,0.290973605,0.134505977,0.841414288,0.515384615,0.464899935,0.53397052,2
2019.04.01.19.22.08,126,0.290973605,0.134505977,0.841414288,0.515384615,0.464899935,0.53397052,2
2019.04.01.19.22.08,126,0.290973605,0.778876837,0.617575388,0.523076923,0.559694812,0.589620751,2
2019.04.01.19.22.09,127,0.290973605,0.778876837,0.617575388,0.523076923,0.559694812,0.589620751,2
2019.04.01.19.22.09,127,0.290973605,0.785163192,0.773572539,0.623076923,0.409984068,0.595273321,2
2019.04.01.19.22.10,140,0.290973605,0.785163192,0.773572539,0.623076923,0.409984068,0.595273321,2
2019.04.01.19.22.10,140,0.290973605,0.540800615,0.795689226,0.407692308,0.73034062,0.607802407,0
2019.04.01.19.22.11,112,0.290973605,0.540800615,0.795689226,0.407692308,0.73034062,0.607802407,0
2019.04.01.19.22.11,112,0.290973605,0.117275014,0.677125349,0.530769231,0.501603614,0.536930966,2
2019.04.01.19.22.12,128,0.290973605,0.117275014,0.677125349,0.530769231,0.501603614,0.536930966,2
2019.04.01.19.22.12,128,0.290973605,0.683249269,0.102334698,0.392307692,0.478361587,0.4319041,2
2019.04.01.19.22.13,110,0.290973605,0.683249269,0.102334698,0.392307692,0.478361587,0.4319041,2
2019.04.01.19.22.13,110,0.290973605,0.06047642,0.67864048,0.5,0.255356365,0.420421584,2
2019.04.01.19.22.14,124,0.290973605,0.06047642,0.67864048,0.5,0.255356365,0.420421584,2
2019.04.01.19.22.14,124,0.290973605,0.37097568,0.511405216,0.507692308,0.636618387,0.576852777,1
2019.04.01.19.22.15,125,0.290973605,0.37097568,0.511405216,0.507692308,0.636618387,0.576852777,1
2019.04.01.19.22.15,125,0.290973605,0.844006291,0.665606675,0.4,0.331005636,0.448259366,2
2019.04.01.19.22.16,111,0.290973605,0.844006291,0.665606675,0.4,0.331005636,0.448259366,2
2019.04.01.19.22.16,111,0.290973605,0.125964482,0.986090976,0.353846154,0.629272363,0.537582976,1
2019.04.01.19.22.17,105,0.290973605,0.125964482,0.986090976,0.353846154,0.629272363,0.537582976,1
2019.04.01.19.22.17,105,0.290973605,0.407926763,0.921957543,0.353846154,0.333322087,0.429065924,2
2019.04.01.19.22.18,105,0.290973605,0.407926763,0.921957543,0.353846154,0.333322087,0.429065924,2
2019.04.01.19.22.18,105,0.290973605,0.495502088,0.11846997,0.353846154,0.667138567,0.479463403,1
2019.04.01.19.22.19,105,0.290973605,0.495502088,0.11846997,0.353846154,0.667138567,0.479463403,1
2019.04.01.19.22.19,105,0.290973605,0.311698114,0.704963066,0.546153846,0.576913965,0.589167256,2
2019.04.01.19.22.20,130,0.290973605,0.311698114,0.704963066,0.546153846,0.576913965,0.589167256,2
2019.04.01.19.22.20,130,0.290973605,0.468213624,0.658495202,0.553846154,0.421909809,0.535137367,2
2019.04.01.19.22.21,131,0.290973605,0.468213624,0.658495202,0.553846154,0.421909809,0.535137367,2
2019.04.01.19.22.21,131,0.290973605,0.277031882,0.878291562,0.369230769,0.710900606,0.574824996,1
2019.04.01.19.22.22,107,0.290973605,0.277031882,0.878291562,0.369230769,0.710900606,0.574824996,1
2019.04.01.19.22.22,107,0.290973605,0.912454906,0.706141477,0.576923077,0.708622343,0.692794871,0
2019.04.01.19.22.23,134,0.290973605,0.912454906,0.706141477,0.576923077,0.708622343,0.692794871,0
2019.04.01.19.22.23,134,0.290973605,0.728843399,0.213609921,0.446153846,0.327534855,0.412395484,2
2019.04.01.19.22.24,117,0.290973605,0.728843399,0.213609921,0.446153846,0.327534855,0.412395484,2
2019.04.01.19.22.24,117,0.290973605,0.455604909,0.320094119,0.492307692,0.239049007,0.394473943,2
2019.04.01.19.22.25,123,0.290973605,0.455604909,0.320094119,0.492307692,0.239049007,0.394473943,2
2019.04.01.19.22.25,123,0.290973605,0.7725296,0.575305879,0.315384615,0.649183909,0.520693601,1
2019.04.01.19.22.26,100,0.290973605,0.7725296,0.575305879,0.315384615,0.649183909,0.520693601,1
2019.04.01.19.22.26,100,0.290973605,0.062967273,0.652013299,0.446153846,0.624583409,0.539486709,1
2019.04.01.19.22.27,117,0.290973605,0.062967273,0.652013299,0.446153846,0.624583409,0.539486709,1
2019.04.01.19.22.27,117,0.290973605,0.999250255,0.740015695,0.576923077,0.724708297,0.708163138,0
2019.04.01.19.22.28,134,0.290973605,0.999250255,0.740015695,0.576923077,0.724708297,0.708163138,0
2019.04.01.19.22.28,134,0.290973605,0.943088919,0.548508039,0.392307692,0.384528384,0.459040265,2
2019.04.01.19.22.29,110,0.290973605,0.943088919,0.548508039,0.392307692,0.384528384,0.459040265,2
2019.04.01.19.22.29,110,0.290973605,0.3148746,0.975170355,0.361538462,0.698515632,0.579105929,1
2019.04.01.19.22.30,106,0.290973605,0.3148746,0.975170355,0.361538462,0.698515632,0.579105929,1
2019.04.01.19.22.30,106,0.290973605,0.616911712,0.698880357,0.523076923,0.564115221,0.590614554,2
2019.04.01.19.22.31,127,0.290973605,0.616911712,0.698880357,0.523076923,0.564115221,0.590614554,2
2019.04.01.19.22.31,127,0.290973605,0.09800451,0.900203128,0.530769231,0.681216619,0.632158493,0
2019.04.01.19.22.32,128,0.290973605,0.09800451,0.900203128,0.530769231,0.681216619,0.632158493,0
2019.04.01.19.22.32,128,0.290973605,0.995593364,0.561384659,0.507692308,0.487668289,0.560247538,2
2019.04.01.19.22.33,125,0.290973605,0.995593364,0.561384659,0.507692308,0.487668289,0.560247538,2
2019.04.01.19.22.33,125,0.290973605,0.00701079,0.006613952,0.461538462,0.182086061,0.295521068,2
2019.04.01.19.22.34,119,0.290973605,0.00701079,0.006613952,0.461538462,0.182086061,0.295521068,2
2019.04.01.19.22.34,119,0.290973605,0.946289849,0.141064153,0.592307692,0.690148324,0.63266147,0
2019.04.01.19.22.35,136,0.290973605,0.946289849,0.141064153,0.592307692,0.690148324,0.63266147,0
2019.04.01.19.22.35,136,0.290973605,0.208304268,0.479401866,0.546153846,0.541290577,0.543902538,2
2019.04.01.19.22.36,130,0.290973605,0.208304268,0.479401866,0.546153846,0.541290577,0.543902538,2
2019.04.01.19.22.36,130,0.290973605,0.45907191,0.248250595,0.615384615,0.375821335,0.50056503,2
2019.04.01.19.22.37,139,0.290973605,0.45907191,0.248250595,0.615384615,0.375821335,0.50056503,2
2019.04.01.19.22.37,139,0.290973605,0.59048798,0.935372765,0.353846154,0.737276348,0.603076976,0
2019.04.01.19.22.38,105,0.290973605,0.59048798,0.935372765,0.353846154,0.737276348,0.603076976,0
2019.04.01.19.22.38,105,0.290973605,0.356305048,0.515332642,0.607692308,0.441292582,0.546274234,2
2019.04.01.19.22.39,138,0.290973605,0.356305048,0.515332642,0.607692308,0.441292582,0.546274234,2
2019.04.01.19.22.39,138,0.290973605,0.693808435,0.472659221,0.438461538,0.631052392,0.556503516,1
2019.04.01.19.22.40,116,0.290973605,0.693808435,0.472659221,0.438461538,0.631052392,0.556503516,1
2019.04.01.19.22.40,116,0.290973605,0.825036763,0.678355949,0.415384615,0.35168752,0.464180984,2
2019.04.01.19.22.41,113,0.290973605,0.825036763,0.678355949,0.415384615,0.35168752,0.464180984,2
2019.04.01.19.22.41,113,0.290973605,0.748234416,0.010299418,0.546153846,0.658685231,0.571654939,1
2019.04.01.19.22.42,130,0.290973605,0.748234416,0.010299418,0.546153846,0.658685231,0.571654939,1
2019.04.01.19.22.42,130,0.290973605,0.655434567,0.792163506,0.376923077,0.542032921,0.524200305,2
2019.04.01.19.22.43,108,0.290973605,0.655434567,0.792163506,0.376923077,0.542032921,0.524200305,2
2019.04.01.19.22.43,108,0.290973605,0.234430744,0.203542316,0.346153846,0.641417796,0.459176464,1
2019.04.01.19.22.44,104,0.290973605,0.234430744,0.203542316,0.346153846,0.641417796,0.459176464,1
2019.04.01.19.22.44,104,0.290973605,0.905202246,0.500143479,0.4,0.461759529,0.486031729,2
2019.04.01.19.22.45,111,0.290973605,0.905202246,0.500143479,0.4,0.461759529,0.486031729,2
2019.04.01.19.22.45,111,0.290973605,0.792422434,0.727664095,0.4,0.763445185,0.62496647,0
2019.04.01.19.22.46,111,0.290973605,0.792422434,0.727664095,0.4,0.763445185,0.62496647,0
2019.04.01.19.22.46,111,0.290973605,0.856543153,0.746585244,0.392307692,0.350429785,0.461996573,2
2019.04.01.19.22.47,110,0.290973605,0.856543153,0.746585244,0.392307692,0.350429785,0.461996573,2
2019.04.01.19.22.47,110,0.290973605,0.496028191,0.712936495,0.492307692,0.431738547,0.517187817,2
2019.04.01.19.22.48,123,0.290973605,0.496028191,0.712936495,0.492307692,0.431738547,0.517187817,2
2019.04.01.19.22.48,123,0.290973605,0.459872167,0.394112878,0.569230769,0.526359068,0.554719143,2
2019.04.01.19.22.49,133,0.290973605,0.459872167,0.394112878,0.569230769,0.526359068,0.554719143,2
2019.04.01.19.22.49,133,0.290973605,0.47344592,0.61669113,0.392307692,0.449907171,0.46451334,2
2019.04.01.19.22.50,110,0.290973605,0.47344592,0.61669113,0.392307692,0.449907171,0.46451334,2
2019.04.01.19.22.50,110,0.290973605,0.422803839,0.032260234,0.315384615,0.196144424,0.258759241,2
2019.04.01.19.22.51,100,0.290973605,0.422803839,0.032260234,0.315384615,0.196144424,0.258759241,2
2019.04.01.19.22.51,100,0.290973605,0.322259102,0.491422048,0.338461538,0.266426216,0.342423996,2
2019.04.01.19.22.52,103,0.290973605,0.322259102,0.491422048,0.338461538,0.266426216,0.342423996,2
2019.04.01.19.22.52,103,0.290973605,0.705043107,0.033096556,0.530769231,0.266172459,0.407181422,2
2019.04.01.19.22.53,128,0.290973605,0.705043107,0.033096556,0.530769231,0.266172459,0.407181422,2
2019.04.01.19.22.53,128,0.290973605,0.725646884,0.872162933,0.346153846,0.283994661,0.419228446,2
2019.04.01.19.22.54,104,0.290973605,0.725646884,0.872162933,0.346153846,0.283994661,0.419228446,2
2019.04.01.19.22.54,104,0.290973605,0.066183477,0.790779405,0.415384615,0.343675855,0.427811701,2
2019.04.01.19.22.55,113,0.290973605,0.066183477,0.790779405,0.415384615,0.343675855,0.427811701,2
2019.04.01.19.22.55,113,0.290973605,0.792799332,0.659753477,0.446153846,0.645602285,0.592535603,1
2019.04.01.19.22.56,117,0.290973605,0.792799332,0.659753477,0.446153846,0.645602285,0.592535603,1
2019.04.01.19.22.56,117,0.290973605,0.419490291,0.997261558,0.607692308,0.818897992,0.754119694,0
2019.04.01.19.22.57,138,0.290973605,0.419490291,0.997261558,0.607692308,0.818897992,0.754119694,0
2019.04.01.19.22.57,138,0.290973605,0.833783079,0.927581705,0.438461538,0.52217914,0.571394167,2
2019.04.01.19.22.58,116,0.290973605,0.833783079,0.927581705,0.438461538,0.52217914,0.571394167,2
2019.04.01.19.22.58,116,0.290973605,0.367795868,0.533473877,0.623076923,0.605121598,0.621875441,0
2019.04.01.19.22.59,140,0.290973605,0.367795868,0.533473877,0.623076923,0.605121598,0.621875441,0
2019.04.01.19.22.59,140,0.290973605,0.822743279,0.977405432,0.353846154,0.579730695,0.558617626,2
2019.04.01.19.23.00,105,0.290973605,0.822743279,0.977405432,0.353846154,0.579730695,0.558617626,2
2019.04.01.19.23.00,105,0.290973605,0.525561357,0.095553167,0.446153846,0.414555143,0.422020433,2
2019.04.01.19.23.01,117,0.290973605,0.525561357,0.095553167,0.446153846,0.414555143,0.422020433,2
2019.04.01.19.23.01,117,0.290973605,0.448816988,0.588064484,0.453846154,0.647885162,0.568616331,1
2019.04.01.19.23.02,118,0.290973605,0.448816988,0.588064484,0.453846154,0.647885162,0.568616331,1
2019.04.01.19.23.02,118,0.290973605,0.998355845,0.916505658,0.561538462,0.391591823,0.586892164,2
2019.04.01.19.23.03,132,0.290973605,0.998355845,0.916505658,0.561538462,0.391591823,0.586892164,2
2019.04.01.19.23.03,132,0.290973605,0.464677152,0.593505293,0.561538462,0.671090188,0.631140748,0
2019.04.01.19.23.04,132,0.290973605,0.093816263,0.198974075,0.576923077,0.692173183,0.581308474,1
2019.04.01.19.23.04,134,0.290973605,0.093816263,0.198974075,0.576923077,0.692173183,0.581308474,1
2019.04.01.19.23.05,134,0.290973605,0.158552786,0.260681848,0.515384615,0.602732902,0.526665947,1
2019.04.01.19.23.05,126,0.290973605,0.158552786,0.260681848,0.515384615,0.602732902,0.526665947,1
2019.04.01.19.23.06,126,0.290973605,0.085261227,0.967184957,0.5,0.374172309,0.501174943,2
2019.04.01.19.23.06,124,0.290973605,0.085261227,0.967184957,0.5,0.374172309,0.501174943,2
2019.04.01.19.23.07,124,0.290973605,0.083522866,0.411514584,0.415384615,0.30181366,0.370388056,2
2019.04.01.19.23.07,113,0.290973605,0.083522866,0.411514584,0.415384615,0.30181366,0.370388056,2
2019.04.01.19.23.08,113,0.290973605,0.850653809,0.850341985,0.592307692,0.506692633,0.631561592,0
2019.04.01.19.23.08,136,0.290973605,0.850653809,0.850341985,0.592307692,0.506692633,0.631561592,0
2019.04.01.19.23.09,136,0.290973605,0.480938491,0.806202028,0.346153846,0.357197017,0.426571186,2
2019.04.01.19.23.09,104,0.290973605,0.480938491,0.806202028,0.346153846,0.357197017,0.426571186,2
2019.04.01.19.23.10,104,0.290973605,0.398724537,0.741882955,0.538461538,0.683629752,0.637444036,0
2019.04.01.19.23.10,129,0.290973605,0.398724537,0.741882955,0.538461538,0.683629752,0.637444036,0
2019.04.01.19.23.11,129,0.290973605,0.54116289,0.117911706,0.361538462,0.521711659,0.427663186,2
2019.04.01.19.23.11,106,0.290973605,0.54116289,0.117911706,0.361538462,0.521711659,0.427663186,2
2019.04.01.19.23.12,106,0.290973605,0.930330361,0.40644308,0.607692308,0.554461085,0.614005302,0
2019.04.01.19.23.12,138,0.290973605,0.930330361,0.40644308,0.607692308,0.554461085,0.614005302,0
2019.04.01.19.23.13,138,0.290973605,0.601784157,0.166058955,0.361538462,0.209462167,0.311696863,2
2019.04.01.19.23.13,106,0.290973605,0.601784157,0.166058955,0.361538462,0.209462167,0.311696863,2
2019.04.01.19.23.14,106,0.290973605,0.336874225,0.061896757,0.538461538,0.373237825,0.434777765,2
2019.04.01.19.23.14,129,0.290973605,0.336874225,0.061896757,0.538461538,0.373237825,0.434777765,2
2019.04.01.19.23.15,129,0.290973605,0.229304959,0.653730303,0.592307692,0.643088771,0.627211832,0
2019.04.01.19.23.15,136,0.290973605,0.229304959,0.653730303,0.592307692,0.643088771,0.627211832,0
2019.04.01.19.23.16,136,0.290973605,0.117665338,0.255538341,0.438461538,0.48781286,0.44075582,2
2019.04.01.19.23.16,116,0.290973605,0.117665338,0.255538341,0.438461538,0.48781286,0.44075582,2
2019.04.01.19.23.17,116,0.290973605,0.217116679,0.525510819,0.453846154,0.354752536,0.430580359,2
2019.04.01.19.23.17,118,0.290973605,0.217116679,0.525510819,0.453846154,0.354752536,0.430580359,2
2019.04.01.19.23.18,118,0.290973605,0.725878222,0.808602141,0.592307692,0.640277411,0.672917585,0
2019.04.01.19.23.18,136,0.290973605,0.725878222,0.808602141,0.592307692,0.640277411,0.672917585,0
2019.04.01.19.23.19,136,0.290973605,0.614848625,0.705674425,0.515384615,0.724831259,0.651832223,0
2019.04.01.19.23.19,126,0.290973605,0.614848625,0.705674425,0.515384615,0.724831259,0.651832223,0
2019.04.01.19.23.20,126,0.290973605,0.917804167,0.899358184,0.353846154,0.483326436,0.517174379,2
2019.04.01.19.23.20,105,0.290973605,0.917804167,0.899358184,0.353846154,0.483326436,0.517174379,2
2019.04.01.19.23.21,105,0.290973605,0.931351069,0.399285708,0.623076923,0.444470576,0.576667645,2
2019.04.01.19.23.21,140,0.290973605,0.931351069,0.399285708,0.623076923,0.444470576,0.576667645,2
2019.04.01.19.23.22,140,0.290973605,0.024981064,0.89335637,0.453846154,0.263203933,0.422895791,2
2019.04.01.19.23.22,118,0.290973605,0.024981064,0.89335637,0.453846154,0.263203933,0.422895791,2
2019.04.01.19.23.23,118,0.290973605,0.73273656,0.962592347,0.453846154,0.765568675,0.673922975,0
2019.04.01.19.23.23,118,0.290973605,0.73273656,0.962592347,0.453846154,0.765568675,0.673922975,0
2019.04.01.19.23.24,118,0.290973605,0.877317407,0.408725144,0.469230769,0.735489358,0.617025323,0
2019.04.01.19.23.24,120,0.290973605,0.877317407,0.408725144,0.469230769,0.735489358,0.617025323,0
2019.04.01.19.23.25,120,0.290973605,0.121537316,0.588297729,0.507692308,0.682156396,0.588559855,1
2019.04.01.19.23.25,125,0.290973605,0.121537316,0.588297729,0.507692308,0.682156396,0.588559855,1
2019.04.01.19.23.26,125,0.290973605,0.702981185,0.854446622,0.546153846,0.327926114,0.529492291,2
2019.04.01.19.23.26,130,0.290973605,0.702981185,0.854446622,0.546153846,0.327926114,0.529492291,2
2019.04.01.19.23.27,130,0.290973605,0.86744163,0.180877518,0.546153846,0.293179339,0.451368606,2
2019.04.01.19.23.27,130,0.290973605,0.86744163,0.180877518,0.546153846,0.293179339,0.451368606,2
2019.04.01.19.23.28,130,0.290973605,0.672371589,0.990632046,0.330769231,0.586119114,0.542528697,2
2019.04.01.19.23.28,102,0.290973605,0.672371589,0.990632046,0.330769231,0.586119114,0.542528697,2
2019.04.01.19.23.29,102,0.290973605,0.671730271,0.947509957,0.338461538,0.519775207,0.514901533,2
2019.04.01.19.23.29,103,0.290973605,0.671730271,0.947509957,0.338461538,0.519775207,0.514901533,2
2019.04.01.19.23.30,103,0.290973605,0.778389718,0.161918033,0.461538462,0.695930265,0.564424934,1
2019.04.01.19.23.30,119,0.290973605,0.778389718,0.161918033,0.461538462,0.695930265,0.564424934,1
2019.04.01.19.23.31,119,0.290973605,0.166163306,0.744787816,0.553846154,0.729314454,0.649468394,0
2019.04.01.19.23.31,131,0.290973605,0.166163306,0.744787816,0.553846154,0.729314454,0.649468394,0
2019.04.01.19.23.32,131,0.290973605,0.579553516,0.151433529,0.338461538,0.34715491,0.352754402,2
2019.04.01.19.23.32,103,0.290973605,0.579553516,0.151433529,0.338461538,0.34715491,0.352754402,2
2019.04.01.19.23.33,103,0.290973605,0.864591493,0.451970439,0.346153846,0.25937201,0.371494888,2
2019.04.01.19.23.33,104,0.290973605,0.864591493,0.451970439,0.346153846,0.25937201,0.371494888,2
2019.04.01.19.23.34,104,0.290973605,0.637216643,0.937985406,0.4,0.519275275,0.541121503,2
2019.04.01.19.23.34,111,0.290973605,0.637216643,0.937985406,0.4,0.519275275,0.541121503,2
2019.04.01.19.23.35,111,0.290973605,0.088323583,0.37091089,0.515384615,0.272940744,0.402660526,2
2019.04.01.19.23.35,126,0.290973605,0.088323583,0.37091089,0.515384615,0.272940744,0.402660526,2
2019.04.01.19.23.36,126,0.290973605,0.8821522,0.338843082,0.492307692,0.405497358,0.488708507,2
2019.04.01.19.23.36,123,0.290973605,0.8821522,0.338843082,0.492307692,0.405497358,0.488708507,2
2019.04.01.19.23.37,123,0.290973605,0.169753543,0.028287559,0.353846154,0.133197426,0.236421968,2
2019.04.01.19.23.37,105,0.290973605,0.169753543,0.028287559,0.353846154,0.133197426,0.236421968,2
2019.04.01.19.23.38,105,0.290973605,0.431778653,0.835974781,0.492307692,0.302138688,0.475027113,2
2019.04.01.19.23.38,123,0.290973605,0.431778653,0.835974781,0.492307692,0.302138688,0.475027113,2
2019.04.01.19.23.39,123,0.290973605,0.713176928,0.891936796,0.507692308,0.464724127,0.570485622,2
2019.04.01.19.23.39,125,0.290973605,0.713176928,0.891936796,0.507692308,0.464724127,0.570485622,2
2019.04.01.19.23.40,125,0.290973605,0.48121852,0.770476524,0.338461538,0.492157482,0.47295006,2
2019.04.01.19.23.40,103,0.290973605,0.48121852,0.770476524,0.338461538,0.492157482,0.47295006,2
2019.04.01.19.23.41,103,0.290973605,0.006782207,0.459347781,0.423076923,0.38217829,0.406883427,2
2019.04.01.19.23.41,114,0.290973605,0.006782207,0.459347781,0.423076923,0.38217829,0.406883427,2
2019.04.01.19.23.42,114,0.290973605,0.285342,0.080914608,0.384615385,0.559186239,0.434311007,2
2019.04.01.19.23.42,109,0.290973605,0.285342,0.080914608,0.384615385,0.559186239,0.434311007,2
2019.04.01.19.23.43,109,0.290973605,0.366471452,0.067269358,0.469230769,0.338841451,0.390155266,2
2019.04.01.19.23.43,120,0.290973605,0.366471452,0.067269358,0.469230769,0.338841451,0.390155266,2
2019.04.01.19.23.44,120,0.290973605,0.774677504,0.323388436,0.376923077,0.551247612,0.4834755,2
2019.04.01.19.23.44,108,0.290973605,0.774677504,0.323388436,0.376923077,0.551247612,0.4834755,2
2019.04.01.19.23.45,108,0.290973605,0.101524371,0.335596384,0.353846154,0.375683138,0.363126474,2
2019.04.01.19.23.45,105,0.290973605,0.101524371,0.335596384,0.353846154,0.375683138,0.363126474,2
2019.04.01.19.23.46,105,0.290973605,0.118326991,0.128042011,0.5,0.397449677,0.420164112,2
2019.04.01.19.23.46,124,0.290973605,0.118326991,0.128042011,0.5,0.397449677,0.420164112,2
2019.04.01.19.23.47,124,0.290973605,0.389661652,0.387111941,0.484615385,0.464803803,0.484498919,2
2019.04.01.19.23.47,122,0.290973605,0.389661652,0.387111941,0.484615385,0.464803803,0.484498919,2
2019.04.01.19.23.48,122,0.290973605,0.12532793,0.082781195,0.576923077,0.347809069,0.432672312,2
2019.04.01.19.23.48,134,0.290973605,0.12532793,0.082781195,0.576923077,0.347809069,0.432672312,2
2019.04.01.19.23.49,134,0.290973605,0.91722633,0.338778924,0.515384615,0.59949363,0.579481329,2
2019.04.01.19.23.49,126,0.290973605,0.91722633,0.338778924,0.515384615,0.59949363,0.579481329,2
2019.04.01.19.23.50,126,0.290973605,0.23444134,0.459799963,0.6,0.311805503,0.477366677,2
2019.04.01.19.23.50,137,0.290973605,0.23444134,0.459799963,0.6,0.311805503,0.477366677,2
2019.04.01.19.23.51,137,0.290973605,0.456916806,0.518593343,0.546153846,0.492752187,0.543714997,2
2019.04.01.19.23.51,130,0.290973605,0.456916806,0.518593343,0.546153846,0.492752187,0.543714997,2
2019.04.01.19.23.52,130,0.290973605,0.204244558,0.658382983,0.330769231,0.433567696,0.416873111,2
2019.04.01.19.23.52,102,0.290973605,0.204244558,0.658382983,0.330769231,0.433567696,0.416873111,2
2019.04.01.19.23.53,102,0.290973605,0.057562306,0.109227455,0.615384615,0.228623774,0.402302884,2
2019.04.01.19.23.53,139,0.290973605,0.057562306,0.109227455,0.615384615,0.228623774,0.402302884,2
2019.04.01.19.23.54,139,0.290973605,0.375818623,0.056630823,0.553846154,0.595548593,0.532844099,2
2019.04.01.19.23.54,131,0.290973605,0.375818623,0.056630823,0.553846154,0.595548593,0.532844099,2
2019.04.01.19.23.55,131,0.290973605,0.971663204,0.326756246,0.361538462,0.737736471,0.562876029,1
2019.04.01.19.23.55,106,0.290973605,0.971663204,0.326756246,0.361538462,0.737736471,0.562876029,1
2019.04.01.19.23.56,106,0.290973605,0.797802512,0.320233741,0.576923077,0.714720901,0.645905299,0
2019.04.01.19.23.56,134,0.290973605,0.797802512,0.320233741,0.576923077,0.714720901,0.645905299,0
2019.04.01.19.23.57,134,0.290973605,0.743323314,0.417820812,0.515384615,0.692264458,0.614850087,0
2019.04.01.19.23.57,126,0.290973605,0.743323314,0.417820812,0.515384615,0.692264458,0.614850087,0
2019.04.01.19.23.58,126,0.290973605,0.704790996,0.492119464,0.523076923,0.706169398,0.629965283,0
2019.04.01.19.23.58,127,0.290973605,0.704790996,0.492119464,0.523076923,0.706169398,0.629965283,0
2019.04.01.19.23.59,127,0.290973605,0.540106013,0.57827718,0.376923077,0.655793044,0.539257145,1
2019.04.01.19.23.59,108,0.290973605,0.540106013,0.57827718,0.376923077,0.655793044,0.539257145,1
2019.04.01.19.24.00,108,0.290973605,0.395354553,0.171465239,0.6,0.556288502,0.55309785,2
2019.04.01.19.24.00,137,0.290973605,0.395354553,0.171465239,0.6,0.556288502,0.55309785,2
2019.04.01.19.24.01,137,0.290973605,0.886750401,0.370291559,0.469230769,0.438166785,0.494434579,2
2019.04.01.19.24.01,120,0.290973605,0.886750401,0.370291559,0.469230769,0.438166785,0.494434579,2
2019.04.01.19.24.02,120,0.290973605,0.910685529,0.328932782,0.561538462,0.641156412,0.616824764,0
2019.04.01.19.24.02,132,0.290973605,0.910685529,0.328932782,0.561538462,0.641156412,0.616824764,0
2019.04.01.19.24.03,132,0.290973605,0.156137129,0.674071428,0.584615385,0.639204529,0.619813281,0
2019.04.01.19.24.03,135,0.290973605,0.156137129,0.674071428,0.584615385,0.639204529,0.619813281,0
2019.04.01.19.24.04,135,0.290973605,0.11887916,0.855077908,0.338461538,0.230414735,0.355818752,2
2019.04.01.19.24.04,103,0.290973605,0.11887916,0.855077908,0.338461538,0.230414735,0.355818752,2
2019.04.01.19.24.05,103,0.290973605,0.724261585,0.060783173,0.330769231,0.353571876,0.350339825,2
2019.04.01.19.24.05,102,0.290973605,0.724261585,0.060783173,0.330769231,0.353571876,0.350339825,2
2019.04.01.19.24.06,102,0.290973605,0.418475429,0.717810011,0.323076923,0.480268492,0.451251947,2
2019.04.01.19.24.06,101,0.290973605,0.418475429,0.717810011,0.323076923,0.480268492,0.451251947,2
2019.04.01.19.24.07,101,0.290973605,0.684806937,0.540732768,0.353846154,0.523374585,0.479765009,2
2019.04.01.19.24.07,105,0.290973605,0.684806937,0.540732768,0.353846154,0.523374585,0.479765009,2
2019.04.01.19.24.08,105,0.290973605,0.177935062,0.126986762,0.576923077,0.330493582,0.433765157,2
2019.04.01.19.24.08,134,0.290973605,0.177935062,0.126986762,0.576923077,0.330493582,0.433765157,2
2019.04.01.19.24.09,134,0.290973605,0.865138697,0.237281376,0.453846154,0.70948384,0.579648963,1
2019.04.01.19.24.09,118,0.290973605,0.865138697,0.237281376,0.453846154,0.70948384,0.579648963,1
2019.04.01.19.24.10,118,0.290973605,0.354760007,0.338347717,0.5,0.226439932,0.389079822,2
2019.04.01.19.24.10,124,0.290973605,0.354760007,0.338347717,0.5,0.226439932,0.389079822,2
2019.04.01.19.24.11,124,0.290973605,0.766328901,0.621187586,0.553846154,0.452171935,0.561025296,2
2019.04.01.19.24.11,131,0.290973605,0.766328901,0.621187586,0.553846154,0.452171935,0.561025296,2
2019.04.01.19.24.12,131,0.290973605,0.957179567,0.980046033,0.323076923,0.699861529,0.600257372,0
2019.04.01.19.24.12,101,0.290973605,0.957179567,0.980046033,0.323076923,0.699861529,0.600257372,0
2019.04.01.19.24.13,101,0.290973605,0.678826685,0.291785775,0.423076923,0.689055757,0.551525262,1
2019.04.01.19.24.13,114,0.290973605,0.678826685,0.291785775,0.423076923,0.689055757,0.551525262,1
2019.04.01.19.24.14,114,0.290973605,0.565780077,0.651260002,0.469230769,0.754880935,0.632768548,0
2019.04.01.19.24.14,120,0.290973605,0.565780077,0.651260002,0.469230769,0.754880935,0.632768548,0
2019.04.01.19.24.15,120,0.290973605,0.260241873,0.148879888,0.446153846,0.56470078,0.472025458,2
2019.04.01.19.24.15,117,0.290973605,0.260241873,0.148879888,0.446153846,0.56470078,0.472025458,2
2019.04.01.19.24.16,117,0.290973605,0.079839508,0.788652836,0.553846154,0.345773851,0.495697877,2
