timestamp,P2,A2,D2
03-04-2019 03:17:14:610,2.95,1.83,3.37
03-04-2019 03:17:14:620,2.95,1.83,3.37
03-04-2019 03:17:14:630,2.95,1.83,3.37
03-04-2019 03:17:14:641,2.95,1.83,3.37
03-04-2019 03:17:14:651,2.95,1.83,3.37
03-04-2019 03:17:14:661,2.95,1.83,3.37
03-04-2019 03:17:14:671,2.95,1.83,3.37
03-04-2019 03:17:14:681,2.95,1.83,3.37
03-04-2019 03:17:14:692,2.95,1.83,3.37
03-04-2019 03:17:14:701,2.95,1.83,3.37
03-04-2019 03:17:14:711,2.95,1.83,3.37
03-04-2019 03:17:14:722,2.95,1.83,3.37
03-04-2019 03:17:14:733,2.95,1.83,3.37
03-04-2019 03:17:14:742,2.95,1.83,3.37
03-04-2019 03:17:14:752,2.95,1.83,3.37
03-04-2019 03:17:14:762,2.95,1.83,3.37
03-04-2019 03:17:14:772,2.95,1.83,3.37
03-04-2019 03:17:14:784,2.95,1.83,3.37
03-04-2019 03:17:14:795,2.95,1.83,3.37
03-04-2019 03:17:14:806,2.95,1.83,3.37
03-04-2019 03:17:14:817,2.95,1.83,3.37
03-04-2019 03:17:14:827,2.95,1.83,3.37
03-04-2019 03:17:14:839,2.95,1.83,3.37
03-04-2019 03:17:14:850,2.95,1.83,3.37
03-04-2019 03:17:14:859,2.95,1.83,3.37
03-04-2019 03:17:14:869,2.95,1.83,3.37
03-04-2019 03:17:14:880,2.95,1.83,3.37
03-04-2019 03:17:14:890,2.95,1.83,3.37
03-04-2019 03:17:14:901,2.95,1.83,3.37
03-04-2019 03:17:14:912,2.95,1.83,3.37
03-04-2019 03:17:14:926,2.95,1.83,3.37
03-04-2019 03:17:14:938,2.95,1.83,3.37
03-04-2019 03:17:14:948,2.95,1.83,3.37
03-04-2019 03:17:14:960,2.95,1.83,3.37
03-04-2019 03:17:14:971,2.95,1.83,3.37
03-04-2019 03:17:14:982,2.95,1.83,3.37
03-04-2019 03:17:14:998,2.95,1.83,3.37
03-04-2019 03:17:15:9,2.95,1.83,3.37
03-04-2019 03:17:15:18,2.95,1.83,3.37
03-04-2019 03:17:15:28,2.95,1.83,3.37
03-04-2019 03:17:15:38,2.95,1.83,3.37
03-04-2019 03:17:15:48,2.95,1.83,3.37
03-04-2019 03:17:15:58,2.95,1.83,3.37
03-04-2019 03:17:15:68,2.95,1.83,3.37
03-04-2019 03:17:15:78,2.95,1.83,3.37
03-04-2019 03:17:15:88,2.95,1.83,3.37
03-04-2019 03:17:15:99,2.95,1.83,3.37
03-04-2019 03:17:15:109,2.95,1.83,3.37
03-04-2019 03:17:15:120,2.95,1.83,3.37
03-04-2019 03:17:15:131,2.95,1.83,3.37
03-04-2019 03:17:15:142,2.95,1.83,3.37
03-04-2019 03:17:15:151,2.95,1.83,3.37
03-04-2019 03:17:15:161,2.95,1.83,3.37
03-04-2019 03:17:15:173,2.95,1.83,3.37
03-04-2019 03:17:15:184,2.95,1.83,3.37
03-04-2019 03:17:15:201,2.95,1.83,3.37
03-04-2019 03:17:15:215,2.95,1.83,3.37
03-04-2019 03:17:15:225,2.95,1.83,3.37
03-04-2019 03:17:15:235,2.95,1.83,3.37
03-04-2019 03:17:15:244,2.95,1.83,3.37
03-04-2019 03:17:15:254,2.95,1.83,3.37
03-04-2019 03:17:15:264,2.95,1.83,3.37
03-04-2019 03:17:15:274,2.95,1.83,3.37
03-04-2019 03:17:15:284,2.95,1.83,3.37
03-04-2019 03:17:15:293,2.95,1.83,3.37
03-04-2019 03:17:15:304,2.95,1.83,3.37
03-04-2019 03:17:15:314,2.95,1.83,3.37
03-04-2019 03:17:15:324,2.95,1.83,3.37
03-04-2019 03:17:15:334,2.95,1.83,3.37
03-04-2019 03:17:15:344,2.95,1.83,3.37
03-04-2019 03:17:15:355,2.95,1.83,3.37
03-04-2019 03:17:15:365,2.95,1.83,3.37
03-04-2019 03:17:15:375,2.95,1.83,3.37
03-04-2019 03:17:15:385,2.95,1.83,3.37
03-04-2019 03:17:15:395,2.95,1.83,3.37
03-04-2019 03:17:15:406,2.95,1.83,3.37
03-04-2019 03:17:15:417,2.95,1.83,3.37
03-04-2019 03:17:15:428,2.95,1.83,3.37
03-04-2019 03:17:15:437,2.95,1.83,3.37
03-04-2019 03:17:15:449,2.95,1.83,3.37
03-04-2019 03:17:15:459,2.95,1.83,3.37
03-04-2019 03:17:15:469,2.95,1.83,3.37
03-04-2019 03:17:15:478,2.95,1.83,3.37
03-04-2019 03:17:15:488,2.95,1.83,3.37
03-04-2019 03:17:15:498,2.95,1.83,3.37
03-04-2019 03:17:15:509,2.95,1.83,3.37
03-04-2019 03:17:15:519,2.95,1.83,3.37
03-04-2019 03:17:15:528,2.95,1.83,3.37
03-04-2019 03:17:15:537,2.95,1.83,3.37
03-04-2019 03:17:15:547,2.95,1.83,3.37
03-04-2019 03:17:15:557,2.95,1.83,3.37
03-04-2019 03:17:15:568,2.95,1.83,3.37
03-04-2019 03:17:15:578,2.95,1.83,3.37
03-04-2019 03:17:15:587,2.95,1.83,3.37
03-04-2019 03:17:15:597,2.95,1.83,3.37
03-04-2019 03:17:15:608,2.95,1.83,3.37
03-04-2019 03:17:15:621,2.95,1.83,3.37
03-04-2019 03:17:15:631,2.95,1.83,3.37
03-04-2019 03:17:15:640,2.95,1.83,3.37
03-04-2019 03:17:15:651,2.95,1.83,3.37
03-04-2019 03:17:15:660,2.95,1.83,3.37
03-04-2019 03:17:15:670,2.95,1.83,3.37
03-04-2019 03:17:15:680,2.95,1.83,3.37
03-04-2019 03:17:15:690,2.95,1.83,3.37
03-04-2019 03:17:15:699,2.95,1.83,3.37
03-04-2019 03:17:15:713,2.95,1.83,3.37
03-04-2019 03:17:15:722,2.95,1.83,3.37
03-04-2019 03:17:15:733,2.95,1.83,3.37
03-04-2019 03:17:15:744,2.95,1.83,3.37
03-04-2019 03:17:15:755,2.95,1.83,3.37
03-04-2019 03:17:15:765,2.95,1.83,3.37
03-04-2019 03:17:15:774,2.95,1.83,3.37
03-04-2019 03:17:15:784,2.95,1.83,3.37
03-04-2019 03:17:15:795,2.95,1.83,3.37
03-04-2019 03:17:15:806,2.95,1.83,3.37
03-04-2019 03:17:15:816,2.95,1.83,3.37
03-04-2019 03:17:15:826,2.95,1.83,3.37
03-04-2019 03:17:15:837,2.95,1.83,3.37
03-04-2019 03:17:15:847,2.95,1.83,3.37
03-04-2019 03:17:15:856,2.95,1.83,3.37
03-04-2019 03:17:15:867,2.95,1.83,3.37
03-04-2019 03:17:15:879,2.95,1.83,3.37
03-04-2019 03:17:15:890,2.95,1.83,3.37
03-04-2019 03:17:15:904,2.95,1.83,3.37
03-04-2019 03:17:15:915,2.95,1.83,3.37
03-04-2019 03:17:15:927,2.95,1.83,3.37
03-04-2019 03:17:15:938,2.95,1.83,3.37
03-04-2019 03:17:15:958,2.95,1.83,3.37
03-04-2019 03:17:15:968,2.95,1.83,3.37
03-04-2019 03:17:15:978,2.95,1.83,3.37
03-04-2019 03:17:15:988,2.95,1.83,3.37
03-04-2019 03:17:15:998,2.95,1.83,3.37
03-04-2019 03:17:16:7,2.95,1.83,3.37
03-04-2019 03:17:16:23,2.95,1.83,3.37
03-04-2019 03:17:16:35,2.95,1.83,3.37
03-04-2019 03:17:16:47,2.95,1.83,3.37
03-04-2019 03:17:16:60,2.95,1.83,3.37
03-04-2019 03:17:16:73,2.95,1.83,3.37
03-04-2019 03:17:16:91,2.95,1.83,3.37
03-04-2019 03:17:16:102,2.95,1.83,3.37
03-04-2019 03:17:16:112,2.95,1.83,3.37
03-04-2019 03:17:16:124,2.95,1.83,3.37
03-04-2019 03:17:16:135,2.95,1.83,3.37
03-04-2019 03:17:16:145,2.95,1.83,3.37
03-04-2019 03:17:16:156,2.95,1.83,3.37
03-04-2019 03:17:16:169,2.95,1.83,3.37
03-04-2019 03:17:16:180,2.95,1.83,3.37
03-04-2019 03:17:16:194,2.95,1.83,3.37
03-04-2019 03:17:16:206,2.95,1.83,3.37
03-04-2019 03:17:16:223,2.95,1.83,3.37
03-04-2019 03:17:16:234,2.95,1.83,3.37
03-04-2019 03:17:16:244,2.95,1.83,3.37
03-04-2019 03:17:16:256,2.95,1.83,3.37
03-04-2019 03:17:16:267,2.95,1.83,3.37
03-04-2019 03:17:16:278,2.95,1.83,3.37
03-04-2019 03:17:16:290,2.95,1.83,3.37
03-04-2019 03:17:16:302,2.95,1.83,3.37
03-04-2019 03:17:16:311,2.95,1.83,3.37
03-04-2019 03:17:16:323,2.95,1.83,3.37
03-04-2019 03:17:16:334,2.95,1.83,3.37
03-04-2019 03:17:16:344,2.95,1.83,3.37
03-04-2019 03:17:16:354,2.95,1.83,3.37
03-04-2019 03:17:16:364,2.95,1.83,3.37
03-04-2019 03:17:16:374,2.95,1.83,3.37
03-04-2019 03:17:16:384,2.95,1.83,3.37
03-04-2019 03:17:16:394,2.95,1.83,3.37
03-04-2019 03:17:16:404,2.95,1.83,3.37
03-04-2019 03:17:16:413,2.95,1.83,3.37
03-04-2019 03:17:16:423,2.95,1.83,3.37
03-04-2019 03:17:16:434,2.95,1.83,3.37
03-04-2019 03:17:16:444,2.95,1.83,3.37
03-04-2019 03:17:16:454,2.95,1.83,3.37
03-04-2019 03:17:16:464,2.95,1.83,3.37
03-04-2019 03:17:16:474,2.95,1.83,3.37
03-04-2019 03:17:16:484,2.95,1.83,3.37
03-04-2019 03:17:16:493,2.95,1.83,3.37
03-04-2019 03:17:16:503,2.95,1.83,3.37
03-04-2019 03:17:16:513,2.95,1.83,3.37
03-04-2019 03:17:16:522,2.95,1.83,3.37
03-04-2019 03:17:16:532,2.95,1.83,3.37
03-04-2019 03:17:16:543,2.95,1.83,3.37
03-04-2019 03:17:16:553,2.95,1.83,3.37
03-04-2019 03:17:16:564,2.95,1.83,3.37
03-04-2019 03:17:16:575,2.95,1.83,3.37
03-04-2019 03:17:16:586,2.95,1.83,3.37
03-04-2019 03:17:16:596,2.95,1.83,3.37
03-04-2019 03:17:16:606,2.95,1.83,3.37
03-04-2019 03:17:16:616,2.95,1.83,3.37
03-04-2019 03:17:16:628,2.95,1.83,3.37
03-04-2019 03:17:16:637,2.95,1.83,3.37
03-04-2019 03:17:16:647,2.95,1.83,3.37
03-04-2019 03:17:16:656,2.95,1.83,3.37
03-04-2019 03:17:16:667,2.95,1.83,3.37
03-04-2019 03:17:16:680,2.95,1.83,3.37
03-04-2019 03:17:16:689,2.95,1.83,3.37
03-04-2019 03:17:16:698,2.95,1.83,3.37
03-04-2019 03:17:16:708,2.95,1.83,3.37
03-04-2019 03:17:16:718,2.95,1.83,3.37
03-04-2019 03:17:16:738,2.95,1.83,3.37
03-04-2019 03:17:16:749,2.95,1.83,3.37
03-04-2019 03:17:16:759,2.95,1.83,3.37
03-04-2019 03:17:16:769,2.95,1.83,3.37
03-04-2019 03:17:16:780,2.95,1.83,3.37
03-04-2019 03:17:17:16,2.95,1.83,3.37
03-04-2019 03:17:17:32,2.95,1.83,3.37
03-04-2019 03:17:17:42,2.95,1.83,3.37
03-04-2019 03:17:17:52,2.95,1.83,3.37
03-04-2019 03:17:17:62,2.95,1.83,3.37
03-04-2019 03:17:17:74,2.95,1.83,3.37
03-04-2019 03:17:17:84,2.95,1.83,3.37
03-04-2019 03:17:17:94,2.95,1.83,3.37
03-04-2019 03:17:17:104,2.95,1.83,3.37
03-04-2019 03:17:17:114,2.95,1.83,3.37
03-04-2019 03:17:17:125,2.95,1.83,3.37
03-04-2019 03:17:17:135,2.95,1.83,3.37
03-04-2019 03:17:17:146,2.95,1.83,3.37
03-04-2019 03:17:17:156,2.95,1.83,3.37
03-04-2019 03:17:17:166,2.95,1.83,3.37
03-04-2019 03:17:17:177,2.95,1.83,3.37
03-04-2019 03:17:17:187,2.95,1.83,3.37
03-04-2019 03:17:17:197,2.95,1.83,3.37
03-04-2019 03:17:17:207,2.95,1.83,3.37
03-04-2019 03:17:17:221,2.95,1.83,3.37
03-04-2019 03:17:17:234,2.95,1.83,3.37
03-04-2019 03:17:17:245,2.95,1.83,3.37
03-04-2019 03:17:17:257,2.95,1.83,3.37
03-04-2019 03:17:17:268,2.95,1.83,3.37
03-04-2019 03:17:17:282,2.95,1.83,3.37
03-04-2019 03:17:17:292,2.95,1.83,3.37
03-04-2019 03:17:17:302,2.95,1.83,3.37
03-04-2019 03:17:17:312,2.95,1.83,3.37
03-04-2019 03:17:17:323,2.95,1.83,3.37
03-04-2019 03:17:17:335,2.95,1.83,3.37
03-04-2019 03:17:17:348,2.95,1.83,3.37
03-04-2019 03:17:17:359,2.95,1.83,3.37
03-04-2019 03:17:17:370,2.95,1.83,3.37
03-04-2019 03:17:17:382,2.95,1.83,3.37
03-04-2019 03:17:17:394,2.95,1.83,3.37
03-04-2019 03:17:17:403,2.95,1.83,3.37
03-04-2019 03:17:17:415,2.95,1.83,3.37
03-04-2019 03:17:17:425,2.95,1.83,3.37
03-04-2019 03:17:17:435,2.95,1.83,3.37
03-04-2019 03:17:17:447,2.95,1.83,3.37
03-04-2019 03:17:17:457,2.95,1.83,3.37
03-04-2019 03:17:17:467,2.95,1.83,3.37
03-04-2019 03:17:17:478,2.95,1.83,3.37
03-04-2019 03:17:17:487,2.95,1.83,3.37
03-04-2019 03:17:17:496,2.95,1.83,3.37
03-04-2019 03:17:17:506,2.95,1.83,3.37
03-04-2019 03:17:17:517,2.95,1.83,3.37
03-04-2019 03:17:17:529,2.95,1.83,3.37
03-04-2019 03:17:17:538,2.95,1.83,3.37
03-04-2019 03:17:17:548,2.95,1.83,3.37
03-04-2019 03:17:17:557,2.95,1.83,3.37
03-04-2019 03:17:17:568,2.95,1.83,3.37
03-04-2019 03:17:17:577,2.95,1.83,3.37
03-04-2019 03:17:17:587,2.95,1.83,3.37
03-04-2019 03:17:17:598,2.95,1.83,3.37
03-04-2019 03:17:17:608,2.95,1.83,3.37
03-04-2019 03:17:17:617,2.95,1.83,3.37
03-04-2019 03:17:17:628,2.95,1.83,3.37
03-04-2019 03:17:17:638,2.95,1.83,3.37
03-04-2019 03:17:17:647,2.95,1.83,3.37
03-04-2019 03:17:17:657,2.95,1.83,3.37
03-04-2019 03:17:17:667,2.95,1.83,3.37
03-04-2019 03:17:17:676,2.95,1.83,3.37
03-04-2019 03:17:17:687,2.95,1.83,3.37
03-04-2019 03:17:17:697,2.95,1.83,3.37
03-04-2019 03:17:17:708,2.95,1.83,3.37
03-04-2019 03:17:17:718,2.95,1.83,3.37
03-04-2019 03:17:17:729,2.95,1.83,3.37
03-04-2019 03:17:17:738,2.95,1.83,3.37
03-04-2019 03:17:17:748,2.95,1.83,3.37
03-04-2019 03:17:17:759,2.95,1.83,3.37
03-04-2019 03:17:17:768,2.95,1.83,3.37
03-04-2019 03:17:17:778,2.95,1.83,3.37
03-04-2019 03:17:17:788,2.95,1.83,3.37
03-04-2019 03:17:17:798,2.95,1.83,3.37
03-04-2019 03:17:17:809,2.95,1.83,3.37
03-04-2019 03:17:17:819,2.95,1.83,3.37
03-04-2019 03:17:17:831,2.95,1.83,3.37
03-04-2019 03:17:17:850,2.95,1.83,3.37
03-04-2019 03:17:17:861,2.95,1.83,3.37
03-04-2019 03:17:17:871,2.95,1.83,3.37
03-04-2019 03:17:17:881,2.95,1.83,3.37
03-04-2019 03:17:17:893,2.95,1.83,3.37
03-04-2019 03:17:17:904,2.95,1.83,3.37
03-04-2019 03:17:17:914,2.95,1.83,3.37
03-04-2019 03:17:17:925,2.95,1.83,3.37
03-04-2019 03:17:17:937,2.95,1.83,3.37
03-04-2019 03:17:17:947,2.95,1.83,3.37
03-04-2019 03:17:17:957,2.95,1.83,3.37
03-04-2019 03:17:17:968,2.95,1.83,3.37
03-04-2019 03:17:17:978,2.95,1.83,3.37
03-04-2019 03:17:17:988,2.95,1.83,3.37
03-04-2019 03:17:17:998,2.95,1.83,3.37
03-04-2019 03:17:18:7,2.95,1.83,3.37
03-04-2019 03:17:18:17,2.95,1.83,3.37
03-04-2019 03:17:18:28,2.95,1.83,3.37
03-04-2019 03:17:18:38,2.95,1.83,3.37
03-04-2019 03:17:18:48,2.95,1.83,3.37
03-04-2019 03:17:18:58,2.95,1.83,3.37
03-04-2019 03:17:18:67,2.95,1.83,3.37
03-04-2019 03:17:18:77,2.95,1.83,3.37
03-04-2019 03:17:18:87,2.95,1.83,3.37
03-04-2019 03:17:18:99,2.95,1.83,3.37
03-04-2019 03:17:18:108,2.95,1.83,3.37
03-04-2019 03:17:18:118,2.95,1.83,3.37
03-04-2019 03:17:18:133,2.95,1.83,3.37
03-04-2019 03:17:18:144,2.95,1.83,3.37
03-04-2019 03:17:18:154,2.95,1.83,3.37
03-04-2019 03:17:18:164,2.95,1.83,3.37
03-04-2019 03:17:18:173,2.95,1.83,3.37
03-04-2019 03:17:18:184,2.95,1.83,3.37
03-04-2019 03:17:18:195,2.95,1.83,3.37
03-04-2019 03:17:18:206,2.95,1.83,3.37
03-04-2019 03:17:18:218,2.95,1.83,3.37
03-04-2019 03:17:18:227,2.95,1.83,3.37
03-04-2019 03:17:18:236,2.95,1.83,3.37
03-04-2019 03:17:18:250,2.95,1.83,3.37
03-04-2019 03:17:18:262,2.95,1.83,3.37
03-04-2019 03:17:18:272,2.95,1.83,3.37
03-04-2019 03:17:18:281,2.95,1.83,3.37
03-04-2019 03:17:18:291,2.95,1.83,3.37
03-04-2019 03:17:18:301,2.95,1.83,3.37
03-04-2019 03:17:18:311,2.95,1.83,3.37
03-04-2019 03:17:18:322,2.95,1.83,3.37
03-04-2019 03:17:18:333,2.95,1.83,3.37
03-04-2019 03:17:18:344,2.95,1.83,3.37
03-04-2019 03:17:18:355,2.95,1.83,3.37
03-04-2019 03:17:18:365,2.95,1.83,3.37
03-04-2019 03:17:18:374,2.95,1.83,3.37
03-04-2019 03:17:18:385,2.95,1.83,3.37
03-04-2019 03:17:18:397,2.95,1.83,3.37
03-04-2019 03:17:18:410,2.95,1.83,3.37
03-04-2019 03:17:18:419,2.95,1.83,3.37
03-04-2019 03:17:18:430,2.95,1.83,3.37
03-04-2019 03:17:18:441,2.95,1.83,3.37
03-04-2019 03:17:18:451,2.95,1.83,3.37
03-04-2019 03:17:18:463,2.95,1.83,3.37
03-04-2019 03:17:18:473,2.95,1.83,3.37
03-04-2019 03:17:18:489,2.95,1.83,3.37
03-04-2019 03:17:18:498,2.95,1.83,3.37
03-04-2019 03:17:18:513,2.95,1.83,3.37
03-04-2019 03:17:18:524,2.95,1.83,3.37
03-04-2019 03:17:18:534,2.95,1.83,3.37
03-04-2019 03:17:18:543,2.95,1.83,3.37
03-04-2019 03:17:18:554,2.95,1.83,3.37
03-04-2019 03:17:18:563,2.95,1.83,3.37
03-04-2019 03:17:18:573,2.95,1.83,3.37
03-04-2019 03:17:18:584,2.95,1.83,3.37
03-04-2019 03:17:18:594,2.95,1.83,3.37
03-04-2019 03:17:18:604,2.95,1.83,3.37
03-04-2019 03:17:18:614,2.95,1.83,3.37
03-04-2019 03:17:18:624,2.95,1.83,3.37
03-04-2019 03:17:18:634,2.95,1.83,3.37
03-04-2019 03:17:18:644,2.95,1.83,3.37
03-04-2019 03:17:18:654,2.95,1.83,3.37
03-04-2019 03:17:18:812,2.95,1.83,3.37
03-04-2019 03:17:18:823,2.95,1.83,3.37
03-04-2019 03:17:18:833,2.95,1.83,3.37
03-04-2019 03:17:18:847,2.95,1.83,3.37
03-04-2019 03:17:18:860,2.95,1.83,3.37
03-04-2019 03:17:18:874,2.95,1.83,3.37
03-04-2019 03:17:18:884,2.95,1.83,3.37
03-04-2019 03:17:18:893,2.95,1.83,3.37
03-04-2019 03:17:18:904,2.95,1.83,3.37
03-04-2019 03:17:18:914,2.95,1.83,3.37
03-04-2019 03:17:18:923,2.95,1.83,3.37
03-04-2019 03:17:18:934,2.95,1.83,3.37
03-04-2019 03:17:18:944,2.95,1.83,3.37
03-04-2019 03:17:18:954,2.95,1.83,3.37
03-04-2019 03:17:18:965,2.95,1.83,3.37
03-04-2019 03:17:18:975,2.95,1.83,3.37
03-04-2019 03:17:18:985,2.95,1.83,3.37
03-04-2019 03:17:18:994,2.95,1.83,3.37
03-04-2019 03:17:19:3,2.95,1.83,3.37
03-04-2019 03:17:19:14,2.95,1.83,3.37
03-04-2019 03:17:19:24,2.95,1.83,3.37
03-04-2019 03:17:19:34,2.95,1.83,3.37
03-04-2019 03:17:19:44,2.95,1.83,3.37
03-04-2019 03:17:19:55,2.95,1.83,3.37
03-04-2019 03:17:19:64,2.95,1.83,3.37
03-04-2019 03:17:19:74,2.95,1.83,3.37
03-04-2019 03:17:19:84,2.95,1.83,3.37
03-04-2019 03:17:19:99,2.95,1.83,3.37
03-04-2019 03:17:19:109,2.95,1.83,3.37
03-04-2019 03:17:19:119,2.95,1.83,3.37
03-04-2019 03:17:19:129,2.95,1.83,3.37
03-04-2019 03:17:19:140,2.95,1.83,3.37
03-04-2019 03:17:19:153,2.95,1.83,3.37
03-04-2019 03:17:19:166,2.95,1.83,3.37
03-04-2019 03:17:19:176,2.95,1.83,3.37
03-04-2019 03:17:19:185,2.95,1.83,3.37
03-04-2019 03:17:19:195,2.95,1.83,3.37
03-04-2019 03:17:19:205,2.95,1.83,3.37
03-04-2019 03:17:19:215,2.95,1.83,3.37
03-04-2019 03:17:19:224,2.95,1.83,3.37
03-04-2019 03:17:19:234,2.95,1.83,3.37
03-04-2019 03:17:19:244,2.95,1.83,3.37
03-04-2019 03:17:19:254,2.95,1.83,3.37
03-04-2019 03:17:19:264,2.95,1.83,3.37
03-04-2019 03:17:19:274,2.95,1.83,3.37
03-04-2019 03:17:19:284,2.95,1.83,3.37
03-04-2019 03:17:19:294,2.95,1.83,3.37
03-04-2019 03:17:19:307,2.95,1.83,3.37
03-04-2019 03:17:19:317,2.95,1.83,3.37
03-04-2019 03:17:19:327,2.95,1.83,3.37
03-04-2019 03:17:19:337,2.95,1.83,3.37
03-04-2019 03:17:19:347,2.95,1.83,3.37
03-04-2019 03:17:19:358,2.95,1.83,3.37
03-04-2019 03:17:19:369,2.95,1.83,3.37
03-04-2019 03:17:19:380,2.95,1.83,3.37
03-04-2019 03:17:19:391,2.95,1.83,3.37
03-04-2019 03:17:19:401,2.95,1.83,3.37
03-04-2019 03:17:19:414,2.95,1.83,3.37
03-04-2019 03:17:19:424,2.95,1.83,3.37
03-04-2019 03:17:19:434,2.95,1.83,3.37
03-04-2019 03:17:19:444,2.95,1.83,3.37
03-04-2019 03:17:19:455,2.95,1.83,3.37
03-04-2019 03:17:19:467,2.95,1.83,3.37
03-04-2019 03:17:19:490,2.95,1.83,3.37
03-04-2019 03:17:19:502,2.95,1.83,3.37
03-04-2019 03:17:19:513,2.95,1.83,3.37
03-04-2019 03:17:19:523,2.95,1.83,3.37
03-04-2019 03:17:19:534,2.95,1.83,3.37
03-04-2019 03:17:19:544,2.95,1.83,3.37
03-04-2019 03:17:19:554,2.95,1.83,3.37
03-04-2019 03:17:19:564,2.95,1.83,3.37
03-04-2019 03:17:19:574,2.95,1.83,3.37
03-04-2019 03:17:19:585,2.95,1.83,3.37
03-04-2019 03:17:19:594,2.95,1.83,3.37
03-04-2019 03:17:19:611,2.95,1.83,3.37
03-04-2019 03:17:19:623,2.95,1.83,3.37
03-04-2019 03:17:19:639,2.95,1.83,3.37
03-04-2019 03:17:19:655,2.95,1.83,3.37
03-04-2019 03:17:19:665,2.95,1.83,3.37
03-04-2019 03:17:19:675,2.95,1.83,3.37
03-04-2019 03:17:19:685,2.95,1.83,3.37
03-04-2019 03:17:19:694,2.95,1.83,3.37
03-04-2019 03:17:19:704,2.95,1.83,3.37
03-04-2019 03:17:19:713,2.95,1.83,3.37
03-04-2019 03:17:19:723,2.95,1.83,3.37
03-04-2019 03:17:19:734,2.95,1.83,3.37
03-04-2019 03:17:19:745,2.95,1.83,3.37
03-04-2019 03:17:19:756,2.95,1.83,3.37
03-04-2019 03:17:19:767,2.95,1.83,3.37
03-04-2019 03:17:19:778,2.95,1.83,3.37
03-04-2019 03:17:19:789,2.95,1.83,3.37
03-04-2019 03:17:19:802,2.95,1.83,3.37
03-04-2019 03:17:19:813,2.95,1.83,3.37
03-04-2019 03:17:19:851,2.95,1.83,3.37
03-04-2019 03:17:19:865,2.95,1.83,3.37
03-04-2019 03:17:19:875,2.95,1.83,3.37
03-04-2019 03:17:19:884,2.95,1.83,3.37
03-04-2019 03:17:19:894,2.95,1.83,3.37
03-04-2019 03:17:19:907,2.95,1.83,3.37
03-04-2019 03:17:20:384,2.95,1.83,3.37
03-04-2019 03:17:20:397,2.95,1.83,3.37
03-04-2019 03:17:20:407,2.95,1.83,3.37
03-04-2019 03:17:20:422,2.95,1.83,3.37
03-04-2019 03:17:20:437,2.95,1.83,3.37
03-04-2019 03:17:20:449,2.95,1.83,3.37
03-04-2019 03:17:20:471,2.95,1.83,3.37
03-04-2019 03:17:20:481,2.95,1.83,3.37
03-04-2019 03:17:20:501,2.95,1.83,3.37
03-04-2019 03:17:20:512,2.95,1.83,3.37
03-04-2019 03:17:20:524,2.95,1.83,3.37
03-04-2019 03:17:20:534,2.95,1.83,3.37
03-04-2019 03:17:20:545,2.95,1.83,3.37
03-04-2019 03:17:20:556,2.95,1.83,3.37
03-04-2019 03:17:20:566,2.95,1.83,3.37
03-04-2019 03:17:20:576,2.95,1.83,3.37
03-04-2019 03:17:20:586,2.95,1.83,3.37
03-04-2019 03:17:20:595,2.95,1.83,3.37
03-04-2019 03:17:20:606,2.95,1.83,3.37
03-04-2019 03:17:20:616,2.95,1.83,3.37
03-04-2019 03:17:20:626,2.95,1.83,3.37
03-04-2019 03:17:20:635,2.95,1.83,3.37
03-04-2019 03:17:20:646,2.95,1.83,3.37
03-04-2019 03:17:20:656,2.95,1.83,3.37
03-04-2019 03:17:20:666,2.95,1.83,3.37
03-04-2019 03:17:20:677,2.95,1.83,3.37
03-04-2019 03:17:20:687,2.95,1.83,3.37
03-04-2019 03:17:20:696,2.95,1.83,3.37
03-04-2019 03:17:20:707,2.95,1.83,3.37
03-04-2019 03:17:20:718,2.95,1.83,3.37
03-04-2019 03:17:20:729,2.95,1.83,3.37
03-04-2019 03:17:20:738,2.95,1.83,3.37
03-04-2019 03:17:20:749,2.95,1.83,3.37
03-04-2019 03:17:20:759,2.95,1.83,3.37
03-04-2019 03:17:20:770,2.95,1.83,3.37
03-04-2019 03:17:20:779,2.95,1.83,3.37
03-04-2019 03:17:20:789,2.95,1.83,3.37
03-04-2019 03:17:20:799,2.95,1.83,3.37
03-04-2019 03:17:20:809,2.95,1.83,3.37
03-04-2019 03:17:20:818,2.95,1.83,3.37
03-04-2019 03:17:20:829,2.95,1.83,3.37
03-04-2019 03:17:20:839,2.95,1.83,3.37
03-04-2019 03:17:20:850,2.95,1.83,3.37
03-04-2019 03:17:20:861,2.95,1.83,3.37
03-04-2019 03:17:20:872,2.95,1.83,3.37
03-04-2019 03:17:20:882,2.95,1.83,3.37
03-04-2019 03:17:20:894,2.95,1.83,3.37
03-04-2019 03:17:20:906,2.95,1.83,3.37
03-04-2019 03:17:20:916,2.95,1.83,3.37
03-04-2019 03:17:20:928,2.95,1.83,3.37
03-04-2019 03:17:20:938,2.95,1.83,3.37
03-04-2019 03:17:20:948,2.95,1.83,3.37
03-04-2019 03:17:20:959,2.95,1.83,3.37
03-04-2019 03:17:20:970,2.95,1.83,3.37
03-04-2019 03:17:20:980,2.95,1.83,3.37
03-04-2019 03:17:20:989,2.95,1.83,3.37
03-04-2019 03:17:21:1,2.95,1.83,3.37
03-04-2019 03:17:21:11,2.95,1.83,3.37
03-04-2019 03:17:21:21,2.95,1.83,3.37
03-04-2019 03:17:21:31,2.95,1.83,3.37
03-04-2019 03:17:21:41,2.95,1.83,3.37
