"time"," agreement"," concentrating"," disagreement"," interested"," thinking"," unsure"
"19-04-2019 22:15:10:432","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:466","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:504","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:540","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:575","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:608","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:645","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:679","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:713","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:747","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:785","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:818","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:856","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:892","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:931","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:10:964","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:0","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:34","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:69","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:103","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:141","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:178","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:215","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:251","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:293","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:327","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:364","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:400","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:437","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:475","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:511","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:549","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:583","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:618","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:653","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:687","0.5","0.6","0.1","0.6","0.8","0.2 "
"19-04-2019 22:15:11:721","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:11:755","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:11:792","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:11:828","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:11:868","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:11:932","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:11:979","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:13","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:47","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:83","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:118","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:155","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:190","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:226","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:263","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:301","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:335","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:370","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:407","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:445","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:478","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:515","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:549","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:587","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:625","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:663","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:697","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:734","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:774","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:811","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:848","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:885","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:924","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:961","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:12:998","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:34","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:69","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:104","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:141","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:179","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:216","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:252","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:286","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:320","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:353","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:390","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:425","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:462","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:496","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:532","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:566","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:603","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:643","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:680","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:715","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:751","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:788","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:825","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:862","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:899","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:935","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:13:976","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:14:11","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:14:48","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:14:89","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:14:127","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:14:161","0.5","0.6","0.1","0.6","0.7","0.2 "
"19-04-2019 22:15:14:199","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:234","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:273","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:310","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:344","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:380","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:415","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:448","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:482","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:519","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:557","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:591","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:629","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:663","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:697","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:731","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:765","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:801","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:839","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:875","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:909","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:947","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:14:983","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:17","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:52","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:91","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:128","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:162","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:195","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:231","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:269","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:306","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:344","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:381","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:415","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:449","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:486","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:526","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:561","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:595","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:633","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:667","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:700","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:738","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:775","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:813","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:848","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:881","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:915","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:949","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:15:982","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:16","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:49","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:87","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:125","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:161","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:198","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:235","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:271","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:305","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:341","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:376","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:412","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:447","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:481","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:517","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:552","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:592","0.5","0.6","0.1","0.6","0.7","0.1 "
"19-04-2019 22:15:16:628","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:666","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:704","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:741","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:778","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:814","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:852","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:890","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:925","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:16:963","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:3","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:42","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:77","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:113","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:151","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:190","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:226","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:264","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:302","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:341","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:376","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:413","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:449","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:490","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:525","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:571","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:605","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:641","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:678","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:715","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:749","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:784","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:817","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:852","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:891","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:928","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:17:966","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:13","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:46","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:83","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:119","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:156","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:191","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:225","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:260","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:293","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:329","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:363","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:403","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:442","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:485","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:528","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:570","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:603","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:639","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:676","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:716","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:752","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:797","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:841","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:880","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:919","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:959","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:18:997","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:34","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:68","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:104","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:142","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:177","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:216","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:253","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:292","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:325","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:361","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:398","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:442","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:476","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:510","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:548","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:583","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:618","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:652","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:688","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:724","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:761","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:801","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:839","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:875","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:909","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:946","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:19:980","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:15","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:53","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:91","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:124","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:165","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:200","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:239","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:276","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:312","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:348","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:383","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:424","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:461","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:497","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:531","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:565","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:600","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:638","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:675","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:713","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:750","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:787","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:825","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:858","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:894","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:937","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:20:970","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:8","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:44","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:79","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:115","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:154","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:195","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:234","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:267","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:303","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:343","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:380","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:414","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:448","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:485","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:520","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:559","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:592","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:628","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:666","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:701","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:737","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:775","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:813","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:852","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:892","0.5","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:930","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:21:996","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:33","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:71","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:117","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:157","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:192","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:232","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:271","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:306","0.6","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:343","0.7","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:22:387","0.7","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:23:95","0.7","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:23:132","0.7","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:23:167","0.7","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:23:203","0.7","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:23:242","0.7","0.6","0.0","0.6","0.7","0.1 "
"19-04-2019 22:15:23:283","0.7","0.6","0.0","0.6","0.7","0.1 "
